related_person_name,decayed_amount_sold,decayed_amount_percentile,gp_degree_norm,gp_pagerank_norm,investor_intent_score
frankgreen,2260.655370896361,0.3914405010438413,0.0,0.15325476675651514,0.19052467748180074
franklinisacson,642755.1392351432,0.5589770354906054,0.08712259615500177,0.33684663525233804,0.2872186896708007
futuregenmanagementllc,65.36860042892904,0.20041753653444677,0.0,0.08273408506521572,0.10751262299328898
garymuventuresgpiillc,16839.049363527294,0.48851774530271397,0.08712259615500177,0.2640594981885045,0.25092141167850646
gauravlall,128241.96968881058,0.2825330549756437,0.4468111855764849,0.579521629890726,0.26673266388939576
geekventuresllc,61698.442731828494,0.3053981509096331,0.26918213182735123,0.43380271283773464,0.22468237472301864
georgechen,1765857.82606903,0.8298538622129437,0.0,0.28636274619654273,0.36345602211154265
georgesigulerguffcompanylp,45003.606538385524,0.55741127348643,0.0,0.2130241505505866,0.25562485556346104
gfeldahardymon,4.019827055502876,0.08663883089770355,0.0,0.0311354752234403,0.059479520869678885
gijsvanthiel,10.852396690605264,0.12734864300626306,0.0,0.048305535356542646,0.07938644620782345
goldenseedsservicesllc,20010.137963155856,0.32453524207177653,0.5052417898411813,0.587233336666584,0.2879638435885364
goldhydrogenindustriesmanagerllc,951.6352376766719,0.33820459290187893,0.0,0.13597507542197682,0.16354337670797872
grantperelman,7723263.254176735,0.9144050104384134,0.0,0.3158530487610383,0.40737051542918784
grantwentworth,18478092.991575234,0.7359081419624217,0.19688408644116215,0.48941739878267854,0.40210929932463724
greatcirclegroupllc,970.3491826489109,0.33924843423799583,0.0,0.13636386810839907,0.16975255383241358
gregorysidelinegroupfundigpllc,32617197.274674006,0.6675365344467641,0.08712259615500177,0.4153255043714567,0.34557592683943794
gregorystupore,4106531.558740553,0.8582985386221295,0.19688408644116215,0.4593593718051255,0.43008070174747165
gregorywalsh,32.81843308116742,0.17640918580375783,0.0,0.06925963741070555,0.08921058396402956
gregstupore,59505914.17748358,0.9728601252609603,0.0,0.3566597990881408,0.45860099264046994
