related_person_name,decayed_amount_sold,decayed_amount_percentile,gp_degree_norm,gp_pagerank_norm,investor_intent_score
kembolventuresllc,0.2966290785462974,0.01740139211136891,0.0,0.004658950969735646,0.02077891453503387
kenanvgpilp,1456207.5602369912,0.8016241299303944,0.0,0.2980337341270542,0.3823644573025496
kennethhood,0.2075938419302737,0.015081206496519721,0.0,0.0031609073243154422,0.01918766957993119
kerstinlpointwtholdingsiigplp,3340938.860840831,0.8538283062645011,0.0,0.3155208481824931,0.38265181282086796
kevalshaktigpiillc,74.94920980096987,0.22157772621809746,0.0,0.09037231451287661,0.1251801126230634
kevinemergentstrategicpartnersllc,34.75575890157619,0.13051044083526683,0.14972584627239743,0.18900324345160835,0.12019684149014279
kevinliongpmanagerinc,9225.715188307646,0.5029002320185615,0.0,0.2060429369865501,0.23888057733888846
kevinmandia,17629508.38692998,0.9303944315545244,0.0,0.3505475122402894,0.43734402447198245
kevinmangustacapitaligpllc,24015078.47322596,0.9373549883990719,0.0,0.3570567835786171,0.4361771817438317
kevinnightcapitalopportunitiesgpllc,563705.8375325378,0.7331786542923433,0.14972584627239743,0.392840018286265,0.3654528479477456
kevinnovak,474.1411548877018,0.34106728538283065,0.0,0.1289836226262404,0.16825321460994475
kevinresidencyfundigpllc,1816232.6743528733,0.814385150812065,0.0,0.30268610909516525,0.36951046052838665
kevinslowventurescreatorfundgpillc,168.85959369662154,0.2877030162412993,0.0,0.1073222612573907,0.15290997692882435
kevinvilkin,769221.4839287002,0.7621809744779582,0.0,0.2845941176092969,0.3490449779710987
kittyhawkheavygpllc,2.7434625166507915,0.060324825986078884,0.0,0.026985824002128535,0.04721951995228707
koichironakamura,3523435.198600951,0.857308584686775,0.0,0.3166408220227906,0.39914313772310317
kristinaoverwaterventuresspvgpillc,35443.26028197994,0.3248259860788863,0.14972584627239743,0.33458053175663816,0.20803206377862188
lachylgfopportunitygpillc,3830.8354898787293,0.4605568445475638,0.0,0.17294246850821482,0.2215309402172499
larsenharpoonventuresiiigpllc,7877.1883964547105,0.4860788863109049,0.14972584627239743,0.30291074971327897,0.261658479631165
laurencejrmarcyventurepartnersgpiillc,52.89466821787361,0.18155452436194897,0.14972584627239743,0.19774414745786484,0.1335742145493679
laurencejrmarcyventurepartnersgpllc,34.17597838984214,0.1676334106728538,0.14972584627239743,0.1886540615817905,0.12812718392181496
leelongjourneyfundivgpllc,3267527.549818541,0.851508120649652,0.0,0.31505297035286284,0.3831662423847707
leonardhochschild,146.2492258214925,0.27494199535962877,0.0,0.10431418150568524,0.14734380926645685
levelizedcapitalmanagementllc,20.39908727992137,0.15777262180974477,0.0,0.06369747039432244,0.08651451532054762
lexiventuresfundigpllc,1434.279400580806,0.40835266821345706,0.0,0.15226358770163273,0.1885406135002657
liorsusan,20015345.492999658,0.9327146171693735,0.0,0.3532203345169327,0.42781734744183747
lipbusaliencecapitalpartnersgpillc,6687283.925440795,0.894431554524362,0.0,0.33013434826960686,0.409739218679662
liusunflowercapitalinvestmentfundiigpllc,6477.582619793655,0.4895591647331787,0.0,0.18400137755133877,0.24410043488825836
liusunflowerivygpllc,49479.28191080414,0.5997679814385151,0.0,0.22681434275387283,0.2719561215601262
